Close,High,Low,Open,Volume
UAH=X,UAH=X,UAH=X,UAH=X,UAH=X
41.07202911376953,41.221553802490234,40.84505844116211,40.84505844116211,0
41.221553802490234,41.313621520996094,41.14330291748047,41.313621520996094,0
41.14330291748047,41.37018585205078,41.368507385253906,41.368507385253906,0
41.37018585205078,41.29763412475586,41.230499267578125,41.230499267578125,0
41.29763412475586,41.33906936645508,41.26458740234375,41.26458740234375,0
41.232032775878906,41.43780517578125,41.40683364868164,41.43780517578125,0
41.40683364868164,41.5623779296875,41.496158599853516,41.5623779296875,0
41.496158599853516,41.53170394897461,41.38880157470703,41.53170394897461,0
41.38880157470703,41.33210372924805,41.32089614868164,41.33210372924805,0
41.32089614868164,41.167240142822266,41.139041900634766,41.167240142822266,0
41.173465728759766,41.30992889404297,41.265750885009766,41.265750885009766,0
41.345157623291016,41.42467498779297,41.345943450927734,41.35926818847656,0
41.42467498779297,41.425716400146484,41.38692855834961,41.38692855834961,0
41.425716400146484,41.461204528808594,41.3916015625,41.461204528808594,0
41.3916015625,41.515018463134766,41.36140060424805,41.50886917114258,0
41.30668640136719,41.46187210083008,41.26093673706055,41.26093673706055,0
41.46187210083008,41.593231201171875,41.3676872253418,41.3676872253418,0
41.58688735961914,41.68903732299805,41.54372787475586,41.54372787475586,0
41.68903732299805,42.16201400756836,41.698089599609375,42.16201400756836,0
41.698089599609375,41.85178756713867,41.6394157409668,41.85178756713867,0
41.483970642089844,41.79273986816406,41.473636627197266,41.473636627197266,0
41.79273986816406,41.73107147216797,41.61515808105469,41.73107147216797,0
41.61515808105469,41.60095977783203,41.574989318847656,41.60095977783203,0
41.61515808105469,41.60095977783203,41.574989318847656,41.60095977783203,0
41.574989318847656,41.68054962158203,41.68054962158203,41.68054962158203,0
41.72751998901367,41.76990509033203,41.7319221496582,41.7319221496582,0
41.76990509033203,41.94160461425781,41.77735137939453,41.94160461425781,0
41.76990509033203,41.829681396484375,41.829681396484375,41.829681396484375,0
41.829681396484375,42.08919143676758,41.86025619506836,42.08919143676758,0
41.78253936767578,42.003936767578125,41.792667388916016,41.792667388916016,0
42.003936767578125,42.12774658203125,42.02642059326172,42.12774658203125,0
42.02642059326172,42.254150390625,42.05039596557617,42.254150390625,0
42.05039596557617,42.10227966308594,41.93583679199219,41.93583679199219,0
42.10493469238281,42.103302001953125,41.994651794433594,42.103302001953125,0
42.18320083618164,42.242095947265625,42.10861587524414,42.242095947265625,0
42.10861587524414,42.02544403076172,41.873199462890625,41.873199462890625,0
42.02544403076172,41.977752685546875,41.78879928588867,41.78879928588867,0
41.977752685546875,42.03078842163086,41.89377212524414,42.03078842163086,0
41.89377212524414,41.824676513671875,41.7978515625,41.7978515625,0
41.81087875366211,41.94215393066406,41.869380950927734,41.869380950927734,0
41.94215393066406,41.84861755371094,41.739532470703125,41.739532470703125,0
41.84861755371094,41.720516204833984,41.62367630004883,41.62367630004883,0
41.720516204833984,41.86989212036133,41.734745025634766,41.86989212036133,0
41.734745025634766,41.659019470214844,41.640132904052734,41.659019470214844,0
41.54975891113281,41.71614074707031,41.70656967163086,41.71614074707031,0
41.70656967163086,42.00886154174805,41.80601501464844,42.00886154174805,0
41.80601501464844,41.75649642944336,41.65389633178711,41.75649642944336,0
41.65389633178711,41.55295944213867,41.47468948364258,41.55295944213867,0
41.47468948364258,41.5068244934082,41.39982986450195,41.5068244934082,0
42.06793975830078,41.975276947021484,41.511558532714844,41.975276947021484,0
41.1514778137207,41.44198989868164,41.25135040283203,41.25135040283203,0
41.44198989868164,41.348758697509766,41.24223327636719,41.24223327636719,0
41.348758697509766,41.382545471191406,41.18071365356445,41.382545471191406,0
41.18071365356445,41.185791015625,41.084938049316406,41.084938049316406,0
41.34458923339844,41.474605560302734,41.35687255859375,41.474605560302734,0
41.35687255859375,41.404502868652344,41.39661407470703,41.39661407470703,0
41.404502868652344,41.55145263671875,41.26103210449219,41.26103210449219,0
41.55145263671875,41.49868392944336,41.44477844238281,41.44477844238281,0
41.49868392944336,41.34107971191406,41.21180725097656,41.21180725097656,0
41.20502853393555,41.23255920410156,41.1773796081543,41.1773796081543,0
41.23255920410156,41.34700012207031,41.2928352355957,41.2928352355957,0
41.34700012207031,41.40945053100586,41.377079010009766,41.377079010009766,0
41.40945053100586,41.43905258178711,41.344520568847656,41.43905258178711,0
41.344520568847656,41.34889221191406,41.16612243652344,41.16612243652344,0
41.34355545043945,41.46763229370117,41.136409759521484,41.136409759521484,0
41.46763229370117,41.49160385131836,41.37667465209961,41.49160385131836,0
41.37667465209961,41.35237121582031,41.30722427368164,41.30722427368164,0
41.35237121582031,41.3918342590332,41.20838928222656,41.3918342590332,0
41.20838928222656,41.578575134277344,41.143836975097656,41.578575134277344,0
41.24273681640625,41.233436584472656,41.083030700683594,41.083030700683594,0
41.233436584472656,41.17844009399414,41.14714431762695,41.14714431762695,0
41.17844009399414,41.01894760131836,40.91265869140625,40.91265869140625,0
41.01894760131836,40.960296630859375,40.560787200927734,40.560787200927734,0
40.960296630859375,40.994842529296875,40.96107864379883,40.994842529296875,0
40.98961639404297,41.06245422363281,40.926734924316406,40.926734924316406,0
41.06245422363281,41.17379379272461,41.01480484008789,41.01480484008789,0
41.17379379272461,41.3010139465332,41.171531677246094,41.171531677246094,0
41.3010139465332,41.316184997558594,41.24226760864258,41.316184997558594,0
41.24226760864258,41.30427932739258,41.178428649902344,41.30427932739258,0
41.11000061035156,41.26167678833008,41.194828033447266,41.26167678833008,0
41.194828033447266,41.31388473510742,41.13707733154297,41.13707733154297,0
41.31388473510742,41.27153015136719,41.241546630859375,41.241546630859375,0
41.27153015136719,41.29499435424805,41.22724151611328,41.29499435424805,0
41.22724151611328,41.25202178955078,41.22230529785156,41.22230529785156,0
41.15550231933594,41.42483139038086,41.3503303527832,41.3503303527832,0
41.42483139038086,41.50996398925781,41.38912582397461,41.50996398925781,0
41.38912582397461,41.499942779541016,41.30537796020508,41.499942779541016,0
41.30537796020508,41.38518524169922,41.17854690551758,41.38518524169922,0
41.17854690551758,41.19737243652344,41.17587661743164,41.17587661743164,0
40.76316833496094,41.10139083862305,40.922725677490234,40.935935974121094,0
41.10139083862305,41.12860870361328,41.08012771606445,41.08012771606445,0
41.12860870361328,41.13737487792969,41.06378173828125,41.13737487792969,0
41.06378173828125,41.01222229003906,40.71800231933594,40.71800231933594,0
41.01222229003906,40.97848129272461,40.73097610473633,40.97848129272461,0
41.1409797668457,40.77878189086914,40.77878189086914,40.77878189086914,0
40.77878189086914,40.8692512512207,40.830589294433594,40.830589294433594,0
40.8692512512207,40.99070739746094,40.59025192260742,40.59025192260742,0
40.99070739746094,41.19984817504883,41.18196487426758,41.19984817504883,0
41.18196487426758,41.143550872802734,40.35356140136719,40.35356140136719,0
41.11833572387695,41.01985168457031,41.01985168457031,41.01985168457031,0
41.01985168457031,40.95216751098633,40.95216751098633,40.95216751098633,0
40.95216751098633,41.026702880859375,41.026702880859375,41.026702880859375,0
41.026702880859375,41.153751373291016,41.018218994140625,41.018218994140625,0
41.153751373291016,41.323333740234375,41.323333740234375,41.323333740234375,0
41.323333740234375,41.65215301513672,41.492679595947266,41.65215301513672,0
41.492679595947266,41.71306610107422,41.401695251464844,41.71306610107422,0
41.401695251464844,41.554744720458984,41.55001449584961,41.55001449584961,0
41.554744720458984,41.52567672729492,41.43536376953125,41.52567672729492,0
41.43536376953125,41.268619537353516,41.247802734375,41.247802734375,0
41.268619537353516,41.26644515991211,41.208648681640625,41.26644515991211,0
41.208648681640625,41.3642463684082,41.34507369995117,41.3642463684082,0
41.34507369995117,41.497100830078125,41.497100830078125,41.497100830078125,0
41.585384368896484,41.277530670166016,41.277530670166016,41.277530670166016,0
41.277530670166016,41.160545349121094,41.160545349121094,41.160545349121094,0
41.160545349121094,41.17494583129883,41.17494583129883,41.17494583129883,0
41.17494583129883,41.248687744140625,41.248687744140625,41.248687744140625,0
41.248687744140625,41.25813674926758,41.25813674926758,41.25813674926758,0
41.24439239501953,41.19228744506836,41.19228744506836,41.19228744506836,0
41.19228744506836,41.270999908447266,41.17948913574219,41.17948913574219,0
41.270999908447266,41.30068588256836,41.30068588256836,41.30068588256836,0
41.30068588256836,41.23527908325195,41.23527908325195,41.23527908325195,0
41.23527908325195,41.2234001159668,41.2234001159668,41.2234001159668,0
41.294525146484375,41.355743408203125,41.355743408203125,41.355743408203125,0
41.355743408203125,41.530303955078125,41.163482666015625,41.530303955078125,0
41.163482666015625,41.16130447387695,40.99222183227539,40.99222183227539,0
41.16130447387695,41.21290588378906,41.1956672668457,41.21290588378906,0
41.1956672668457,41.258609771728516,41.258609771728516,41.258609771728516,0
41.17640686035156,41.37807083129883,41.0736198425293,41.14618682861328,0
41.37807083129883,41.425453186035156,41.31709289550781,41.31709289550781,0
41.425453186035156,41.464561462402344,41.30685043334961,41.464561462402344,0
41.30685043334961,41.268619537353516,41.268619537353516,41.268619537353516,0
41.268619537353516,41.2537956237793,41.2537956237793,41.2537956237793,0
41.1842041015625,41.382694244384766,41.125701904296875,41.125701904296875,0
41.382694244384766,41.312171936035156,41.29001235961914,41.312171936035156,0
41.36080551147461,41.33173370361328,41.171573638916016,41.33173370361328,0
41.171573638916016,41.17809295654297,41.17809295654297,41.17809295654297,0
41.17809295654297,41.151519775390625,41.151519775390625,41.151519775390625,0
41.2193603515625,41.287715911865234,41.287715911865234,41.287715911865234,0
41.287715911865234,41.25234603881836,41.25234603881836,41.25234603881836,0
41.25234603881836,41.26092529296875,41.26092529296875,41.26092529296875,0
41.26092529296875,41.1943473815918,40.95647048950195,40.95647048950195,0
41.1943473815918,41.32228469848633,41.25231170654297,41.32228469848633,0
41.038291931152344,41.298309326171875,41.11247253417969,41.11389923095703,0
41.298309326171875,41.275238037109375,41.275238037109375,41.275238037109375,0
41.275238037109375,41.42671585083008,41.414825439453125,41.42671585083008,0
41.414825439453125,41.48944091796875,41.458011627197266,41.48944091796875,0
41.458011627197266,41.675559997558594,41.675559997558594,41.675559997558594,0
41.63886260986328,41.77403259277344,41.61439895629883,41.77403259277344,0
41.61439895629883,41.46686553955078,41.15623474121094,41.15623474121094,0
41.46686553955078,41.34771728515625,41.34771728515625,41.34771728515625,0
41.34771728515625,41.386653900146484,41.08739471435547,41.08739471435547,0
41.27906036376953,41.422584533691406,41.420265197753906,41.422584533691406,0
41.407718658447266,41.53058624267578,41.423091888427734,41.423091888427734,0
41.53058624267578,41.598087310791016,41.598087310791016,41.598087310791016,0
41.598087310791016,41.60389709472656,41.496009826660156,41.60389709472656,0
41.387516021728516,41.506492614746094,41.506492614746094,41.506492614746094,0
41.506492614746094,41.5929069519043,41.43767166137695,41.5929069519043,0
41.448402404785156,41.58852767944336,41.44506072998047,41.44506072998047,0
41.58852767944336,41.523193359375,41.48929977416992,41.523193359375,0
41.48929977416992,41.54310989379883,41.53865051269531,41.54310989379883,0
41.53865051269531,41.62452697753906,41.397159576416016,41.397159576416016,0
41.62452697753906,41.514278411865234,41.514278411865234,41.514278411865234,0
41.51374435424805,41.563594818115234,41.563594818115234,41.563594818115234,0
41.563594818115234,41.646034240722656,41.589691162109375,41.646034240722656,0
41.589691162109375,41.83369064331055,41.62646484375,41.83369064331055,0
41.62646484375,41.60964584350586,41.591373443603516,41.591373443603516,0
41.552616119384766,41.48869323730469,41.46790313720703,41.46790313720703,0
41.54202651977539,41.585113525390625,41.54632568359375,41.585113525390625,0
41.54632568359375,41.51795196533203,41.43917465209961,41.43917465209961,0
41.51795196533203,41.558738708496094,41.36137008666992,41.36137008666992,0
41.558738708496094,41.52772903442383,41.413936614990234,41.413936614990234,0
41.52772903442383,41.58909606933594,41.505470275878906,41.505470275878906,0
41.48554992675781,41.588844299316406,41.42719268798828,41.42719268798828,0
41.588844299316406,41.58375549316406,41.58375549316406,41.58375549316406,0
41.58375549316406,41.505859375,41.505859375,41.505859375,0
41.505859375,41.43445587158203,41.43445587158203,41.43445587158203,0
41.43445587158203,41.526023864746094,41.526023864746094,41.526023864746094,0
40.90065002441406,41.47012710571289,40.99278259277344,41.020450592041016,0
41.47012710571289,41.51187515258789,41.445091247558594,41.51187515258789,0
41.445091247558594,41.3428840637207,41.3428840637207,41.3428840637207,0
41.3428840637207,41.238304138183594,41.183937072753906,41.183937072753906,0
41.238304138183594,41.07793045043945,41.07793045043945,41.07793045043945,0
41.056949615478516,41.22622299194336,41.06946563720703,41.06946563720703,0
41.22622299194336,41.3211669921875,41.239349365234375,41.3211669921875,0
41.239349365234375,41.28922653198242,41.28922653198242,41.28922653198242,0
41.28922653198242,41.24676513671875,41.24676513671875,41.24676513671875,0
41.24676513671875,41.00196838378906,41.00196838378906,41.00196838378906,0
40.954673767089844,40.96627426147461,40.95869445800781,40.95869445800781,0
40.96627426147461,41.13296127319336,41.13296127319336,41.13296127319336,0
41.13296127319336,41.117210388183594,41.117210388183594,41.117210388183594,0
41.06097412109375,40.923370361328125,40.923370361328125,40.923370361328125,0
40.923370361328125,41.06024932861328,41.054935455322266,41.06024932861328,0
40.62143325805664,41.2010612487793,40.71223831176758,40.71223831176758,0
41.2010612487793,41.36713790893555,41.12826919555664,41.36713790893555,0
41.107975006103516,41.164493560791016,41.036033630371094,41.164493560791016,0
41.036033630371094,40.98943328857422,40.98943328857422,40.98943328857422,0
40.95573043823242,41.12405014038086,41.12405014038086,41.12405014038086,0
41.04787063598633,41.12226867675781,41.01506042480469,41.01506042480469,0
41.12226867675781,41.19728469848633,41.093971252441406,41.18320846557617,0
41.093971252441406,41.11243438720703,41.11243438720703,41.11243438720703,0
41.11243438720703,41.09151840209961,41.06077575683594,41.06077575683594,0
41.074764251708984,40.9852180480957,40.9852180480957,40.9852180480957,0
40.856727600097656,40.98462677001953,40.883583068847656,40.883583068847656,0
40.87138748168945,40.92988586425781,40.92988586425781,40.92988586425781,0
40.92988586425781,41.126190185546875,40.9957389831543,41.126190185546875,0
40.9957389831543,41.05976104736328,41.02553939819336,41.02553939819336,0
41.05976104736328,40.983177185058594,40.89878845214844,40.89878845214844,0
40.98614501953125,41.00327682495117,40.93288803100586,41.00327682495117,0
40.93288803100586,40.91756820678711,40.91756820678711,40.91756820678711,0
40.91756820678711,40.97578811645508,40.70907211303711,40.70907211303711,0
40.97578811645508,41.030609130859375,41.01736831665039,41.01736831665039,0
41.030609130859375,41.2593879699707,41.07093048095703,41.2593879699707,0
41.107818603515625,41.138465881347656,41.10321044921875,41.138465881347656,0
41.10321044921875,41.13142776489258,41.13142776489258,41.13142776489258,0
41.13142776489258,41.2352294921875,41.195404052734375,41.195404052734375,0
41.2352294921875,41.28373336791992,41.211185455322266,41.211185455322266,0
41.28373336791992,41.52937316894531,41.186546325683594,41.52937316894531,0
41.059165954589844,41.028682708740234,41.00031661987305,41.00031661987305,0
41.028682708740234,41.00260543823242,40.90890884399414,41.00260543823242,0
40.90890884399414,40.92755126953125,40.92755126953125,40.92755126953125,0
40.92755126953125,41.02579116821289,41.02579116821289,41.02579116821289,0
41.02579116821289,41.02370834350586,41.02370834350586,41.02370834350586,0
40.99348449707031,41.0764045715332,41.036685943603516,41.0764045715332,0
41.036685943603516,41.09568786621094,40.894039154052734,40.894039154052734,0
41.12229919433594,41.22179412841797,41.22179412841797,41.22179412841797,0
41.22179412841797,41.48858642578125,41.194698333740234,41.194698333740234,0
41.48858642578125,41.426387786865234,41.386878967285156,41.426387786865234,0
41.250701904296875,41.40966796875,41.216796875,41.216796875,0
41.39893341064453,41.54209518432617,41.39893341064453,41.453365325927734,0
41.54209518432617,41.49137878417969,41.330467224121094,41.330467224121094,0
41.43436813354492,41.39768600463867,41.39768600463867,41.39768600463867,0
41.39768600463867,41.48932647705078,41.19453048706055,41.19453048706055,0
41.58718490600586,41.56401062011719,41.49781799316406,41.56401062011719,0
41.52080154418945,41.499420166015625,41.487693786621094,41.499420166015625,0
41.487693786621094,41.55311584472656,41.51423263549805,41.55311584472656,0
41.41576385498047,41.65099334716797,41.4498405456543,41.4498405456543,0
41.5788688659668,41.79698181152344,41.53932189941406,41.53932189941406,0
41.73552703857422,41.86732482910156,41.84071731567383,41.84071731567383,0
41.86732482910156,41.842769622802734,41.842769622802734,41.842769622802734,0
41.842769622802734,41.85749816894531,41.793704986572266,41.85749816894531,0
41.793704986572266,41.731388092041016,41.731388092041016,41.731388092041016,0
41.731388092041016,41.81688690185547,41.694061279296875,41.81688690185547,0
41.53644561767578,41.85797119140625,41.786277770996094,41.796241760253906,0
41.786277770996094,41.826847076416016,41.826847076416016,41.826847076416016,0
41.826847076416016,41.80370330810547,41.80370330810547,41.80370330810547,0
41.80370330810547,41.806121826171875,41.806121826171875,41.806121826171875,0
41.806121826171875,41.751590728759766,41.65619659423828,41.751590728759766,0
41.61174774169922,41.770320892333984,41.770320892333984,41.770320892333984,0
41.81007385253906,41.82020568847656,41.72441864013672,41.82020568847656,0
41.72441864013672,41.81486892700195,41.72910690307617,41.72910690307617,0
41.81486892700195,41.774959564208984,41.774959564208984,41.774959564208984,0
41.774959564208984,41.74380874633789,41.74380874633789,41.74380874633789,0
41.74452590942383,41.812862396240234,41.79776382446289,41.812862396240234,0
41.79776382446289,41.83598709106445,41.80647659301758,41.83598709106445,0
41.80647659301758,41.84638214111328,41.8391227722168,41.84638214111328,0
41.8391227722168,42.069698333740234,41.97694778442383,42.069698333740234,0
41.97694778442383,42.04264831542969,41.880184173583984,41.904876708984375,0
42.00668716430664,42.23726272583008,42.023292541503906,42.023292541503906,0
